Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;215.558;kWh;25.11.2021 13-14;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;63.988;kWh;14.11.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.11.2021;0.0406;0.0407;0.7203;0.0408;0.0407;0.0407;0.041;0.0413;0.5667;0.7466;0.0415;0.5469;0.7343;0.0422;0.5461;0.2877;0.4767;0.5449;0.7165;0.0419;0.0417;0.5695;0.0412;0.7237
;02.11.2021;0.0413;0.0412;0.5724;0.0413;0.0413;0.0412;0.0417;0.0419;0.7262;0.4157;0.8805;0.0421;0.5559;0.6927;0.0636;0.5416;0.4571;0.3057;0.542;0.0419;0.7206;0.0415;0.0413;0.5633
;03.11.2021;0.0412;0.0412;0.7231;0.0414;0.0414;0.0413;0.5507;0.042;0.714;0.0422;0.534;0.7251;0.5271;0.0421;0.7062;1.2036;0.0422;0.5286;0.7073;0.5409;0.7204;0.0408;0.5515;0.0405
;04.11.2021;0.0406;0.722;0.0406;0.0406;0.0405;0.0408;0.041;0.5545;0.0414;0.7204;0.0414;0.5512;0.725;0.2296;0.356;0.7163;0.0415;0.5467;0.717;0.0412;0.5391;0.7119;0.0409;0.5604
;05.11.2021;0.0407;0.7219;0.0407;0.0407;0.0406;0.0407;0.5596;0.0411;0.7145;0.0414;0.4408;0.7089;0.5235;0.6956;0.0415;0.538;0.7042;0.5454;0.0415;0.7072;0.4767;0.0411;0.6909;0.0407
;06.11.2021;0.0405;0.0406;0.5504;0.0405;0.0406;0.0407;0.0407;0.7118;0.0413;0.5401;0.7242;0.0417;0.0416;0.5289;0.7133;0.0416;0.5483;0.0413;0.7063;0.0413;0.0413;0.5478;0.041;0.573
;07.11.2021;0.2069;0.0407;0.0407;0.5541;0.7303;0.0406;0.5648;0.0413;0.1901;0.5487;0.0414;0.539;0.0416;0.7242;0.0414;0.5499;0.0416;0.7126;0.5424;0.0415;0.718;0.0411;0.5486;0.0406
;08.11.2021;0.0407;0.7189;0.0407;0.0406;0.5553;0.0405;0.7233;0.041;1.2031;0.1483;0.4344;0.7808;0.5511;0.6963;0.0414;0.5563;0.7032;0.0415;0.5334;0.7128;0.0412;0.5434;0.0409;0.7076
;09.11.2021;0.0406;0.0406;0.5572;0.0406;0.0405;0.0405;0.0406;0.7105;0.0413;0.0415;0.5471;0.7117;0.0423;0.5547;0.7212;0.0421;0.5401;0.7051;0.0422;0.042;0.5585;0.0419;0.7131;0.0413
;10.11.2021;0.0413;0.56;0.7163;1.2072;0.0414;0.0413;0.5516;0.0416;0.7026;0.5411;0.0422;0.7038;0.5366;0.7473;0.0422;0.55;0.0422;0.706;0.0421;0.5519;0.042;0.7317;0.0416;0.5614
;11.11.2021;0.0412;0.0412;0.7167;0.0412;0.0412;0.0412;0.0414;0.5572;0.7163;0.0421;0.5667;0.0423;0.7;0.5658;0.0423;0.7202;0.5495;0.7026;0.0422;0.5438;0.042;0.7251;0.0416;0.5578
;12.11.2021;0.0413;0.0414;0.7206;0.0414;0.0413;0.0413;0.0415;0.0416;0.5476;0.7093;0.0422;0.5561;0.6957;0.0423;0.5324;0.7161;0.0421;0.5342;0.7105;0.0421;0.0419;0.5465;0.0416;0.7073
;13.11.2021;0.0414;0.0412;0.0411;0.3209;0.2837;0.0411;0.0413;0.0417;0.042;0.7281;0.5566;0.4346;0.3197;0.0422;0.5417;0.7074;0.5514;0.0423;0.7076;0.042;0.0419;0.5631;0.0415;0.7051
;14.11.2021;0.0413;0.0413;0.0407;0.0406;0.5656;0.0405;0.0408;0.041;0.0414;0.0415;0.716;0.0415;0.5213;0.7066;0.0416;0.0416;0.549;0.0415;0.6949;0.0413;0.5491;0.0411;0.7135;0.0406
;15.11.2021;0.0405;0.5514;0.0405;0.0406;0.0405;0.0405;0.0408;0.717;0.0414;0.54;0.6917;0.5533;0.0417;0.7005;0.5381;0.6992;0.0414;1.1831;0.0416;0.5306;0.7018;0.0411;0.5464;0.0407
;16.11.2021;0.7252;0.0407;0.0408;0.5515;0.0408;0.0407;0.0408;0.7107;0.0414;0.541;0.7029;0.5262;0.7078;0.5383;0.7;0.0416;0.5514;0.7159;0.5484;0.7087;0.0413;0.5152;0.6986;0.0406
;17.11.2021;0.0405;0.5431;0.0406;0.0406;0.0405;0.728;0.0409;0.041;0.5494;0.7134;0.0414;0.5462;0.7083;0.5485;0.6936;0.5569;0.7116;0.5608;0.0416;0.7068;0.0412;0.5561;0.7102;0.0407
;18.11.2021;0.0407;0.0408;0.5507;0.0407;0.0408;0.0406;0.0407;0.7064;0.0412;0.0414;0.5522;0.6128;0.1259;0.5339;0.0415;0.6927;0.0415;0.5317;0.0415;0.712;0.0413;0.041;0.5453;0.0407
;19.11.2021;0.0407;0.7049;0.0407;0.0408;0.0407;0.0407;0.0407;0.0411;0.5498;0.0415;0.7107;0.0414;0.5377;0.0415;0.6985;0.0414;0.5473;0.0415;0.7079;0.0415;0.1323;0.4477;0.7103;0.0405
;20.11.2021;0.0407;0.5455;0.0408;0.0406;0.7155;0.0406;0.0407;0.0409;0.0413;0.5269;0.7177;0.0417;0.5333;0.2204;0.605;0.0414;0.5448;0.0414;0.7074;0.0414;0.0412;0.5596;0.7138;0.0406
;21.11.2021;0.0406;0.0407;0.549;0.0406;0.0407;0.0406;0.0405;0.0411;0.7135;0.5567;0.7054;0.5319;0.7116;0.0415;0.5456;0.7183;0.0416;0.5579;0.0415;0.7136;0.0412;0.5496;0.7159;0.0407
;22.11.2021;0.0406;0.547;0.0405;0.0406;0.0405;0.0405;0.7144;0.041;0.0412;0.5483;0.727;0.0415;0.5439;0.7071;0.5443;0.7132;0.5357;0.7111;0.0416;0.5256;0.7275;0.4501;0.1343;0.7159
;23.11.2021;0.0405;0.0404;0.5427;0.0404;0.0405;0.0405;0.0406;0.2941;0.4658;0.5683;0.6738;0.5038;0.6637;0.4979;0.6944;0.5302;0.6977;0.5322;0.0532;0.6662;0.5252;0.6582;0.041;0.542
;24.11.2021;0.0404;0.0405;0.711;0.0405;0.0405;0.0405;0.0408;0.0409;1.1881;0.0416;0.5434;0.6813;0.4912;0.6705;0.516;0.6993;0.5092;0.6841;0.5088;0.6703;0.5189;0.041;0.6799;0.5295
;25.11.2021;0.0407;0.6818;0.0406;0.0406;0.0405;0.0406;0.5111;0.041;0.6621;0.5195;0.6727;0.4937;0.6695;0.4998;0.6686;0.5079;0.6784;0.5094;0.6697;0.5076;0.6913;0.515;0.674;0.0406
;26.11.2021;0.5261;0.0405;0.7001;0.0407;0.0406;0.0405;0.0407;0.5212;0.6778;0.0414;0.506;0.6674;0.5038;0.6652;0.4904;0.6393;0.4779;0.6398;0.4654;0.6392;0.4957;0.568;0.135;0.5056
;27.11.2021;0.0405;0.6749;0.0405;0.0406;0.0406;0.0407;0.5249;0.041;0.0413;0.6711;0.5206;0.666;0.2741;0.2765;0.666;0.511;0.6714;0.0415;0.4961;0.6565;0.0412;0.041;0.51;0.6711
;28.11.2021;0.0406;0.0404;0.0405;0.5332;0.0406;0.0406;0.6683;0.041;0.0413;0.0415;0.5262;0.6663;0.0413;0.5047;0.6593;0.5154;0.0414;0.6486;0.0415;0.4957;0.6583;0.0409;0.5138;0.6774
;29.11.2021;0.0404;0.0406;0.5186;0.0406;0.0406;0.0405;0.6682;0.041;0.0413;0.5097;0.6633;0.517;0.6516;0.5188;0.66;0.0416;1.1102;0.5046;0.6299;0.0415;0.5076;0.6544;0.0408;0.4983
;30.11.2021;0.6841;0.0407;0.0404;0.5234;0.0405;0.0405;0.0406;0.6748;0.0516;0.5081;0.6651;0.5067;0.6658;0.5036;0.6983;0.0414;1.1955;0.5399;0.7073;0.5385;0.0413;0.7242;0.1077;0.4915
