Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;285.774;kWh;31.10.2021 03-04;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;128.99;kWh;03.10.2021 08-09;;;;;;;;;;;;;;;;;;;;;
;27.10.2021;1.0694;1.0282;1.0396;1.0039;0.9732;1.226;1.7901;0.9779;1.0404;1.9761;2.4922;4.0257;1.8853;4.6057;3.8233;1.8606;1.604;1.3491;1.3473;1.2704;1.2235;1.2325;0.976;0.8939
;28.10.2021;0.9055;0.8798;0.8347;0.8016;0.8572;1.0375;1.834;0.9366;1.1246;2.4667;2.0613;1.792;2.1792;5.3475;1.9591;3.8199;1.8097;0.9519;0.911;0.8816;0.838;0.7893;0.8224;0.9248
;29.10.2021;0.8048;0.8327;0.8153;0.8434;0.8813;0.9975;1.6985;0.803;2.0243;2.5985;2.2628;1.9534;1.9638;3.9813;4.4506;1.7061;1.2429;1.977;1.9013;1.0697;0.9715;1.0283;0.9881;1.013
;30.10.2021;0.9701;0.98;0.9753;0.9858;1.0227;0.9795;0.8977;1.0061;1.0192;1.0122;0.9602;0.9979;1.0204;1.0284;0.9799;1.0281;0.9438;1.0413;1.0527;1.0104;0.9539;0.9876;1.0133;1.0401
;31.10.2021;0.9865;0.9395;1.0056;2.0488;0.9381;0.9622;1.0355;1.0458;0.9724;1.0474;0.9483;1.0158;1.0271;1.0435;0.9639;0.966;1.0551;1.051;0.9893;0.9211;1.0097;1.0851;1.0052;0.9358
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
J;Maximum consumption (per hour):;1.2615;kWh;15.10.2021 11-12;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.0404;kWh;08.10.2021 04-05;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.10.2021;0.0407;0.7725;0.0406;0.0405;0.0405;0.0406;0.0407;0.5926;0.7594;0.0417;0.5932;0.7695;0.6172;0.8303;0.0416;0.5854;0.7581;0.596;0.7818;0.0417;0.6077;0.7881;0.041;0.0407
;02.10.2021;0.5928;0.0406;0.0407;0.787;0.0406;0.0407;0.0406;0.0411;0.595;0.1688;0.6518;0.6025;0.7719;0.5917;0.0418;0.765;0.0416;0.593;0.0416;0.775;0.0413;0.5978;0.041;0.7787
;03.10.2021;0.0406;0.0406;0.0407;0.6085;0.0407;0.0408;0.0406;0.0409;0.7715;0.0414;0.5881;0.7728;0.0416;0.5995;0.7222;0.0781;0.0415;0.5857;0.7738;0.0414;0.3499;0.2883;0.7775;0.0407
;04.10.2021;0.0407;0.6023;0.0406;0.0406;0.0407;0.0405;0.0408;0.774;0.0412;0.5893;0.7781;0.0416;0.5924;0.7736;0.581;0.7684;0.5732;0.0417;0.7621;0.6098;0.7763;0.0411;0.588;0.7648
;05.10.2021;0.0405;0.0406;0.5919;0.0406;0.0405;0.0407;0.0408;0.7808;0.0414;0.5839;0.7772;0.5752;0.7732;0.5828;0.0417;0.7539;0.5801;0.773;0.5859;0.572;0.2166;0.5925;0.7798;0.0408
;06.10.2021;0.0407;0.5927;0.0407;0.0407;0.0408;0.0407;0.7758;0.041;0.5903;0.0418;0.7616;0.5903;0.7628;0.5769;0.7633;0.0417;0.5842;0.7629;0.5767;0.7511;0.5937;0.6438;0.176;0.5902
;07.10.2021;0.0408;0.0406;0.7992;0.0407;0.0407;0.0406;0.0408;0.6013;0.771;0.5889;0.8051;0.0416;0.6776;0.6754;0.5814;0.7566;0.5871;0.7555;0.0415;0.5828;0.7596;0.5903;0.041;0.7516
;08.10.2021;0.0409;0.598;0.0405;0.0405;0.0404;0.0405;0.7723;0.041;0.5813;0.7518;0.0537;0.5841;0.7619;0.5887;0.7557;0.5809;0.7695;0.5827;0.0417;0.7528;0.589;0.7637;0.041;0.6023
;09.10.2021;0.0405;0.0405;0.7721;0.0407;0.0407;0.0406;0.0406;0.0409;0.5828;0.0415;0.7607;0.5902;0.7638;0.5749;0.0416;0.7671;0.0414;0.5879;0.0415;0.761;0.0413;0.591;0.0409;0.7653
;10.10.2021;0.0406;0.0407;0.0727;0.5683;0.0406;0.0407;0.0406;0.041;0.7597;0.0414;0.5836;0.7423;0.0417;0.5782;0.5711;0.2124;0.0416;0.5759;0.7533;0.0415;0.582;0.0411;0.7627;0.0405
;11.10.2021;0.5998;0.0405;0.0405;0.7537;0.0407;0.0406;0.0406;0.041;0.5794;0.7594;0.0414;0.5781;0.7449;0.5736;0.7454;0.0551;0.553;0.7466;0.575;0.7539;0.5834;0.0411;0.772;0.0406
;12.10.2021;0.5972;0.0406;0.0405;0.0406;0.7582;0.0404;0.0407;0.041;0.5891;0.7435;0.0415;0.5783;0.7428;0.5724;0.739;0.5723;0.0416;0.7349;0.5755;0.7431;0.5488;0.3863;0.4748;0.5902
;13.10.2021;0.0406;0.0406;1.0616;0.0406;0.0404;0.0406;0.0406;0.6097;0.0412;0.7677;0.5819;0.7509;0.5756;0.7409;0.0414;0.5632;0.7454;0.5696;0.7367;0.0414;0.5691;0.7343;0.5709;0.0406
;14.10.2021;0.743;0.0404;0.0406;0.0405;0.584;0.0405;0.0405;0.041;0.739;0.5616;0.731;0.0416;0.5499;0.7343;0.561;0.7435;0.5634;0.7744;0.56;0.0415;0.7341;0.5713;0.748;0.0407
;15.10.2021;0.0467;0.5833;0.0407;0.0406;0.7475;0.0407;0.0406;0.0409;0.5721;0.7239;0.0413;1.2615;0.5668;0.7268;0.5688;0.7451;0.0415;0.5767;0.7392;0.5635;0.7326;0.5526;0.0408;0.7431
;16.10.2021;0.0405;0.5661;0.0405;0.0405;0.0406;0.0405;0.0406;0.7417;0.0412;0.5479;0.0414;0.7312;0.5462;0.7223;0.0414;0.5453;0.0413;0.7332;0.0414;0.5577;0.0412;0.7476;0.041;0.5786
;17.10.2021;0.0406;0.7327;0.0407;0.5144;0.0931;0.0406;0.0407;0.0411;0.0412;0.7338;0.0413;0.5591;1.2416;0.718;0.5583;0.728;0.0414;0.558;0.0417;0.7261;0.5518;0.0411;0.7278;0.0406
;18.10.2021;0.5757;0.0405;0.0405;0.6364;0.1423;0.0406;0.0409;0.0412;0.0415;0.5684;0.733;0.5591;0.7401;0.0416;0.5676;0.723;0.5643;0.7255;0.5624;0.7224;0.0411;0.5672;0.041;0.7293
;19.10.2021;0.0405;0.0406;0.5669;0.0406;0.6103;0.161;0.0407;0.041;0.0412;0.5703;0.7226;0.5598;0.7231;0.5676;0.7243;0.0415;0.5634;0.7381;0.5521;0.722;0.5512;0.0411;0.7317;0.0407
;20.10.2021;0.5561;0.0406;0.0406;0.0407;0.7261;0.0406;0.041;0.5669;0.736;0.545;0.7242;0.5458;0.7129;0.5355;0.7166;0.0416;1.2223;0.0416;0.5529;0.7083;0.5354;0.7475;0.0412;0.0407
;21.10.2021;0.559;0.0406;0.0407;0.7188;0.0408;0.0408;0.041;0.0413;0.5526;0.1706;0.5878;0.552;0.7205;0.0415;0.5524;0.0416;0.718;0.5448;0.0416;0.7096;0.0413;0.5345;0.7186;0.5705
;22.10.2021;0.0407;0.0407;0.0407;0.8083;0.0407;0.0406;0.0408;0.0409;0.5326;0.0717;0.6951;0.5403;0.6887;0.0416;0.5287;0.7117;0.5446;0.7098;0.0415;0.0413;0.5667;0.7008;0.0409;0.0406
;23.10.2021;0.5552;0.0405;0.0407;0.0405;0.8099;0.0406;0.0406;0.0411;0.0412;0.0415;0.5373;0.7337;0.0414;0.5382;0.7;0.0415;0.0414;0.5282;0.0413;0.7369;0.0411;0.535;0.7238;0.0406
;24.10.2021;0.5337;0.0406;0.0405;0.7199;0.0405;0.0406;0.0407;0.0409;0.0413;0.0414;0.5367;0.0417;0.7055;0.0415;0.5398;0.7172;0.0415;0.0415;0.5367;0.0412;0.7037;0.0411;0.5474;0.0407
;25.10.2021;0.7189;0.0406;0.0406;0.0406;0.5505;0.0405;0.0406;0.041;0.8291;0.0415;0.5442;0.8879;0.0415;0.6172;0.0415;0.7161;0.5445;0.7157;0.0415;0.5041;0.0411;0.7605;0.0409;0.7308
;26.10.2021;0.0406;0.0406;0.8946;0.0407;0.0406;0.0406;0.0407;0.0409;0.5866;0.1725;0.6738;0.5526;0.0415;0.7243;0.0418;0.5345;0.7213;0.5352;0.0418;0.6961;0.5267;0.582;0.1809;0.5543
;27.10.2021;0.7471;0.0409;0.0408;0.5602;0.0411;0.041;0.041;0.0413;0.7595;0.0415;0.538;0.7128;0.5478;0.0416;0.7037;0.5363;0.72;0.5578;0.0415;0.7049;0.5484;0.7159;0.041;0.5385
;28.10.2021;0.0407;0.7171;0.0407;0.0407;0.0406;0.0406;0.0407;0.5378;0.0413;0.7261;0.0414;0.566;0.7081;0.0415;1.1987;0.0416;0.5217;0.696;0.5445;0.0415;0.7498;0.0412;0.5826;0.0407
;29.10.2021;0.0407;0.7126;0.0407;0.0406;0.0406;0.0406;0.0408;0.5568;0.0413;0.7099;0.0414;0.5652;0.7093;0.0413;0.5374;0.7098;0.0415;0.5365;0.0413;0.7048;0.0411;0.5392;0.041;0.7265
;30.10.2021;0.0405;0.0406;0.5626;0.0407;0.0406;0.0406;0.0406;0.7342;0.0413;0.0414;0.5606;0.713;0.0415;0.5505;0.7058;0.0415;0.0415;0.5486;0.0413;0.713;0.0411;0.5486;0.0409;0.0407
;31.10.2021;0.7604;0.0405;0.0406;0.616;0.0407;0.0406;0.0408;0.0411;0.0415;0.7451;0.0415;0.5616;0.723;0.0415;0.0414;0.5457;0.0414;0.7254;0.0414;0.5231;0.0411;0.7066;0.0406;0.5598
