Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;214.334;kWh;06.04.2021 10-11;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;122.576;kWh;04.04.2021 18-19;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.0401;kWh;16.04.2021 02-03;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.04.2021;0.2418;0.3;0.0419;0.0419;0.411;0.1265;0.0422;0.2358;0.2974;0.6292;0.5498;0.7477;0.4958;0.6972;0.3023;0.4975;0.4938;0.2372;0.2979;0.2357;0.2926;0.4902;0.2381;0.3017
;02.04.2021;0.2379;0.2997;0.0418;0.0419;0.2389;0.0419;0.2954;0.0423;0.0426;0.489;0.2429;0.3011;0.4898;0.2394;0.2888;0.4906;0.493;0.2398;0.2985;0.2367;0.2979;0.238;0.2975;0.2388
;03.04.2021;0.3035;0.2392;0.0419;0.2982;0.0419;0.0419;0.2389;0.0423;0.2988;0.2392;0.2984;0.4927;0.5002;0.4995;0.1687;0.376;0.2404;0.304;0.043;0.2399;0.495;0.3005;0.2398;0.3025
;04.04.2021;0.2444;0.3064;0.0419;0.0418;0.2432;0.3083;0.042;0.0423;0.2376;0.3041;0.2396;0.3034;0.499;0.2411;0.3013;0.2409;0.3013;0.2416;0.3051;0.0428;0.5129;0.2427;0.3048;0.5089
;05.04.2021;0.2424;0.042;0.3001;0.042;0.042;0.2415;0.0419;0.0424;0.3026;0.0426;0.2392;0.3004;0.4932;0.2374;0.3014;0.2396;0.3022;0.5052;0.2432;0.3048;0.0425;0.4948;0.0422;0.4972
;06.04.2021;0.0419;0.2475;0.042;0.3122;0.0419;0.0419;0.0422;0.2431;0.3066;0.4116;0.3436;0.761;0.5041;0.5016;0.2399;0.4979;0.2968;0.4989;0.2395;0.3067;0.5095;0.5043;0.2415;0.3073
;07.04.2021;0.244;0.0418;0.3054;0.0418;0.0419;0.2419;0.042;0.304;0.2416;0.3;0.5001;0.5027;0.5056;0.5083;0.5058;0.2434;0.4995;0.3039;0.2355;0.502;0.3019;0.2422;0.3064;0.5091
;08.04.2021;0.0421;0.2422;0.042;0.3097;0.0419;0.2428;0.0421;0.3065;0.2393;0.3005;0.4994;0.5015;0.5068;0.4993;0.5038;0.4972;0.2374;0.4965;0.2976;0.4747;0.2353;0.2905;0.4721;0.2474
;09.04.2021;0.292;0.0419;0.2341;0.2934;0.0421;0.2334;0.0421;0.2917;0.0426;0.4787;0.4802;0.4725;0.4714;0.4737;0.4702;0.466;0.471;0.237;0.4821;0.2915;0.235;0.2916;0.4804;0.2349
;10.04.2021;0.2948;0.237;0.2963;0.0421;0.042;0.2353;0.0422;0.2929;0.0426;0.2335;0.2928;0.4864;0.4786;0.4906;0.2337;0.2994;0.2345;0.298;0.2374;0.2961;0.4902;0.236;0.2947;0.232
;11.04.2021;0.2954;0.2328;0.042;0.296;0.042;0.2349;0.042;0.0424;0.2954;0.2333;0.2873;0.4797;0.2349;0.2936;0.4804;0.1856;0.3411;0.0834;0.4422;0.2316;0.2949;0.2341;0.49;0.2971
;12.04.2021;0.2365;0.0418;0.2976;0.0416;0.0416;0.2384;0.0416;0.2979;0.2356;0.2933;0.4891;0.4969;0.4858;0.4899;0.2337;0.4997;0.2939;0.4837;0.482;0.2335;0.4859;0.2947;0.4872;0.2349
;13.04.2021;0.2941;0.0416;0.2345;0.0416;0.2958;0.2345;0.0418;0.299;0.4836;0.2315;1.2419;2.0021;0.1154;0.1386;0.0814;0.0408;0.0413;0.0416;0.043;0.0429;0.0427;0.0424;0.0424;0.0421
;14.04.2021;0.0419;0.0419;0.0419;0.0419;0.0421;0.0421;0.0421;0.0425;0.0427;0.0428;0.0429;0.0429;0.0428;0.0429;0.0429;0.0429;0.043;0.043;0.0431;0.0429;0.0426;0.0425;0.0424;0.042
;15.04.2021;0.042;0.0419;0.0419;0.042;0.042;0.0422;0.0421;0.0425;0.0427;0.0429;0.0429;0.0429;0.0429;3.8052;3.1129;0.3364;0.6519;0.3838;0.3014;0.3845;0.3281;0.3956;0.3316;0.4015
;16.04.2021;0.0403;0.3393;0.0401;0.3917;0.3193;0.0401;0.0404;0.393;0.041;0.3145;0.7107;0.3975;0.6615;0.304;0.6774;0.4156;0.3119;0.415;0.3253;0.435;0.3255;0.4404;0.0405;0.3245
;17.04.2021;0.4321;0.0402;0.3172;0.0402;0.0403;0.4346;0.0403;0.3142;0.0408;0.4405;0.4723;0.401;0.3148;0.3929;0.0411;0.2997;0.3786;0.0413;0.3034;0.3801;0.3052;0.4043;0.0407;0.3166
;18.04.2021;0.4127;0.0404;0.0403;0.0403;0.3054;0.0402;0.0404;0.3377;0.041;0.0412;0.511;0.1434;0.6245;0.0413;0.2881;0.374;0.0414;0.2865;0.3944;0.285;0.3915;0.2923;0.3966;0.3127
;19.04.2021;0.0403;0.3864;0.0402;0.0401;0.2976;0.0403;0.0404;0.3936;0.041;0.6116;0.2976;0.3761;0.6339;0.2898;0.6402;0.3969;0.3023;0.4087;0.2965;0.4058;0.2951;0.4236;0.551;0.1899
;20.04.2021;0.2991;0.0402;0.0403;0.4329;0.0403;0.0402;0.0404;0.322;0.4448;0.3157;0.4777;0.7579;0.041;0.7536;0.0414;0.7292;0.0413;0.7255;0.0414;0.3205;0.4615;0.3184;0.4602;0.0403
;21.04.2021;0.3217;0.0402;0.4645;0.0403;0.0403;0.044;0.318;0.0407;0.4481;0.3288;0.4648;0.336;0.7302;0.7436;0.7457;1.1629;0.7022;0.8044;0.7803;0.7511;0.3262;0.7328;0.7779;0.7794
;22.04.2021;0.4852;0.7954;0.3383;0.4911;0.3395;0.4941;0.3465;0.4888;0.8405;0.8724;0.8229;0.8117;0.7986;0.8095;0.8033;0.7581;0.3442;0.494;0.7857;0.7648;0.7962;0.3233;0.7818;0.4868
;23.04.2021;0.7683;0.3292;0.4767;0.0407;0.3338;0.0405;0.4785;0.0409;0.8899;1.5076;0.7522;0.7639;0.7822;0.7829;0.7856;0.7605;0.7815;0.341;0.484;0.3422;0.4816;0.0411;0.3356;0.4814
;24.04.2021;0.0405;0.3471;0.0405;0.0406;0.4727;0.0406;0.0406;0.0409;0.0412;0.3309;0.4679;0.3257;0.4719;0.0414;0.3244;0.4473;0.3212;0.4476;0.0415;0.3322;0.4623;0.0411;0.3344;0.0405
;25.04.2021;0.4742;0.0404;0.0406;0.0406;0.343;0.0407;0.4649;0.0409;0.0413;0.3271;0.4553;0.3173;0.4508;0.3176;0.0416;0.4495;0.3186;0.4356;0.0415;0.3326;0.4604;0.3223;0.4406;0.3247
;26.04.2021;0.0404;0.4443;0.0405;0.0406;0.0406;0.3249;0.0406;0.041;0.4576;0.7142;0.3186;0.7162;0.4345;0.3304;0.4695;0.3397;0.452;0.3351;0.4891;0.0416;0.3667;0.4901;0.3596;0.4805
;27.04.2021;0.0407;0.0405;0.0406;0.3505;0.0406;0.4852;0.0408;0.0411;0.3488;0.4641;0.7638;0.7739;0.781;0.7665;0.7651;0.7589;0.7569;0.3391;0.7703;0.485;0.7831;0.3453;0.4894;0.791
;28.04.2021;0.3428;0.4925;0.348;0.4867;0.3533;0.4996;0.0408;0.3365;0.7893;0.5096;0.8938;0.3431;0.7784;0.6344;0.6137;0.3403;0.4682;0.3368;0.4689;0.0416;0.3393;0.4786;0.349;0.4971
;29.04.2021;0.0406;0.0406;0.0408;0.3477;0.0407;0.0407;0.485;0.0412;0.0414;0.8118;0.2043;0.6;0.3578;0.7698;0.4659;0.3402;0.4571;0.3337;0.4484;0.3317;0.4407;0.3379;0.4479;0.0408
;30.04.2021;0.3398;0.0407;0.4653;0.0407;0.0406;0.7656;0.0407;0.3431;0.4784;0.3352;0.7073;1.0838;0.7274;1.0067;0.6983;0.4422;0.33;0.4395;0.1109;0.2509;0.449;0.0412;0.3281;0.458
