Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2007-07-04 09:00:00,7.62,2.36,5.09,0.18,6.32,0.56,5.76,5.01,10.03,4.86,0,1
2007-07-04 10:00:00,19.49,4.88,14.11,0.5,17.88,1.9,15.98,7.39,10.1,4.85,0,1
2007-07-04 11:00:00,28.89,6.65,21.48,0.77,27.36,3.04,24.32,8.27,10.17,5.13,0,1
2007-07-04 12:00:00,37.85,7.7,29.12,1.03,36.74,3.76,32.98,8.61,10.31,5.33,0,1
2007-07-04 13:00:00,40.25,8.05,31.1,1.1,39.22,4,35.22,8.72,10.29,5.76,0,1
2007-07-04 14:00:00,37.41,7.64,28.75,1.02,36.28,3.72,32.56,8.6,10.22,6.06,0,1
2007-07-04 15:00:00,118.97,6.53,108.89,3.55,126.28,2.96,123.32,8.22,9.99,6.09,0,1
2007-07-04 16:00:00,67.88,4.67,61.21,2,71.1,1.78,69.32,7.24,9.79,6.13,0,1
2007-07-04 17:00:00,18.99,2.12,16.34,0.53,18.96,0.46,18.5,4.69,9.68,6.44,0,1
2007-07-04 18:00:00,0,0,0,0,0,0,0,0,9.39,6.83,1,0
2007-07-04 19:00:00,0,0,0,0,0,0,0,0,9.32,6.61,1,0
2007-07-04 20:00:00,0,0,0,0,0,0,0,0,9.35,6.88,1,0
2007-07-04 21:00:00,0,0,0,0,0,0,0,0,9.34,6.74,1,0
2007-07-04 22:00:00,0,0,0,0,0,0,0,0,9.24,5.96,1,0
2007-07-04 23:00:00,0,0,0,0,0,0,0,0,9.01,5.34,1,0
2007-07-05 00:00:00,0,0,0,0,0,0,0,0,8.68,4.6,1,0
2007-07-05 01:00:00,0,0,0,0,0,0,0,0,8.47,4.09,1,0
2007-07-05 02:00:00,0,0,0,0,0,0,0,0,8.25,3.23,1,0
2007-07-05 03:00:00,0,0,0,0,0,0,0,0,7.9,2.96,1,0
2007-07-05 04:00:00,0,0,0,0,0,0,0,0,7.64,2.13,1,0
2007-07-05 05:00:00,0,0,0,0,0,0,0,0,7,1.59,1,0
2007-07-05 06:00:00,0,0,0,0,0,0,0,0,6.52,1.1,1,0
2007-07-05 07:00:00,0,0,0,0,0,0,0,0,6.16,1.31,1,0
2007-07-05 08:00:00,0,0,0,0,0,0,0,0,5.73,1.84,1,0
2007-07-05 09:00:00,23.54,2.51,20.36,0.66,23.66,0.6,23.06,5.33,6.46,2.45,0,1
2007-07-05 10:00:00,81.2,5.07,73.73,2.4,85.48,1.98,83.5,7.68,7.08,1.91,0,1
2007-07-05 11:00:00,141.46,6.89,130.33,4.23,150.76,3.16,147.6,8.57,7.87,2.45,0,1
2007-07-05 12:00:00,195.19,8.05,181.27,5.87,209.22,3.94,205.28,9,8.52,2.58,0,1
2007-07-05 13:00:00,207.91,8.39,193.26,6.26,223.04,4.18,218.86,9.09,9.22,3.14,0,1
2007-07-05 14:00:00,197.06,7.99,183.14,5.93,211.3,3.9,207.4,8.98,9.43,3.84,0,1
2007-07-05 15:00:00,99.47,6.81,89.72,2.94,104.7,3.1,101.6,8.57,9.17,3.93,0,1
2007-07-05 16:00:00,531.34,495.38,29.69,6.27,223.46,189.84,33.62,766.49,8.53,3.6,0,0
2007-07-05 17:00:00,254.2,233.7,18.47,2.03,72.34,51.42,20.92,515.02,8.18,3.29,0,0
2007-07-05 18:00:00,0,0,0,0,0,0,0,0,7.56,3.48,1,0
2007-07-05 19:00:00,0,0,0,0,0,0,0,0,7.54,3.6,1,0
2007-07-05 20:00:00,0,0,0,0,0,0,0,0,7.29,4,1,0
2007-07-05 21:00:00,0,0,0,0,0,0,0,0,7.04,3.84,1,0
2007-07-05 22:00:00,0,0,0,0,0,0,0,0,6.89,3.85,1,0
2007-07-05 23:00:00,0,0,0,0,0,0,0,0,7,4.42,1,0
2007-07-06 00:00:00,0,0,0,0,0,0,0,0,7.04,5.35,1,0
2007-07-06 01:00:00,0,0,0,0,0,0,0,0,7.19,6,1,0
2007-07-06 02:00:00,0,0,0,0,0,0,0,0,7.38,6.49,1,0
2007-07-06 03:00:00,0,0,0,0,0,0,0,0,7.16,6.62,1,0
2007-07-06 04:00:00,0,0,0,0,0,0,0,0,6.69,5.65,1,0
2007-07-06 05:00:00,0,0,0,0,0,0,0,0,6.18,4.4,1,0
2007-07-06 06:00:00,0,0,0,0,0,0,0,0,5.77,2.94,1,0
2007-07-06 07:00:00,0,0,0,0,0,0,0,0,5.21,1.77,1,0
2007-07-06 08:00:00,0,0,0,0,0,0,0,0,4.25,1.07,1,0
2007-07-06 09:00:00,278.51,256.28,19.87,2.36,84.18,61.68,22.5,544.86,5.4,1.76,0,0
2007-07-06 10:00:00,80.92,5.1,73.43,2.39,85.16,2,83.16,7.72,6.15,1.61,0,1
2007-07-06 11:00:00,158.98,6.96,147.25,4.77,169.96,3.2,166.76,8.65,7.04,2.35,0,1
2007-07-06 12:00:00,857.12,808.34,36.49,12.3,438.1,396.78,41.32,903.51,7.92,2.88,0,0
2007-07-06 13:00:00,213.76,8.45,198.87,6.44,229.44,4.22,225.22,9.14,8.86,3.09,0,1
2007-07-06 14:00:00,188.32,8.05,174.61,5.66,201.68,3.94,197.74,9.04,9.46,3.58,0,1
2007-07-06 15:00:00,729.38,685.19,34.31,9.87,351.68,312.82,38.86,861.17,9.47,3.74,0,0
2007-07-06 16:00:00,533.15,497.05,29.78,6.32,225.22,191.5,33.72,767.95,9.13,3.5,0,0
2007-07-06 17:00:00,256.39,235.76,18.56,2.07,73.68,52.66,21.02,518.42,8.06,2.19,0,0
2007-07-06 18:00:00,0,0,0,0,0,0,0,0,7.36,1.86,1,0
2007-07-06 19:00:00,0,0,0,0,0,0,0,0,7.2,1.68,1,0
2007-07-06 20:00:00,0,0,0,0,0,0,0,0,6.95,1.8,1,0
2007-07-06 21:00:00,0,0,0,0,0,0,0,0,6.95,1.52,1,0
2007-07-06 22:00:00,0,0,0,0,0,0,0,0,7.03,1.45,1,0
2007-07-06 23:00:00,0,0,0,0,0,0,0,0,7.43,1.7,1,0
2007-07-07 00:00:00,0,0,0,0,0,0,0,0,7.18,1.71,1,0
2007-07-07 01:00:00,0,0,0,0,0,0,0,0,7.27,1.85,1,0
2007-07-07 02:00:00,0,0,0,0,0,0,0,0,6.87,1.79,1,0
2007-07-07 03:00:00,0,0,0,0,0,0,0,0,6.7,1.34,1,0
2007-07-07 04:00:00,0,0,0,0,0,0,0,0,6.57,1.4,1,0
2007-07-07 05:00:00,0,0,0,0,0,0,0,0,6.27,1.02,1,0
2007-07-07 06:00:00,0,0,0,0,0,0,0,0,5.87,0.93,1,0
2007-07-07 07:00:00,0,0,0,0,0,0,0,0,5.57,1.38,1,0
2007-07-07 08:00:00,0,0,0,0,0,0,0,0,5.26,1.42,1,0
2007-07-07 09:00:00,278.49,256.26,19.85,2.38,84.74,62.26,22.48,544.98,5.28,2,0,0
2007-07-07 10:00:00,547.76,510.89,30.25,6.61,235.5,201.24,34.26,774,5.58,2.51,0,0
2007-07-07 11:00:00,112.08,6.94,101.81,3.33,118.5,3.2,115.3,8.62,6.34,2.64,0,1
2007-07-07 12:00:00,212.3,8.08,197.81,6.4,228,3.98,224.02,9.03,7.19,3.35,0,1
2007-07-07 13:00:00,222.74,8.46,207.56,6.72,239.3,4.24,235.06,9.15,7.78,3.36,0,1
2007-07-07 14:00:00,854.98,806.21,36.5,12.27,437.2,395.86,41.34,904.97,8.14,3.46,0,0
2007-07-07 15:00:00,153.67,6.89,142.17,4.61,164.16,3.16,161,8.65,8.44,3.6,0,1
2007-07-07 16:00:00,537.87,501.6,29.86,6.41,228.22,194.4,33.82,773.81,8.55,3.42,0,0
2007-07-07 17:00:00,261.72,240.94,18.65,2.13,75.76,54.64,21.12,528.88,7.36,2.64,0,0
2007-07-07 18:00:00,0,0,0,0,0,0,0,0,6.82,3.33,1,0
2007-07-07 19:00:00,0,0,0,0,0,0,0,0,5.78,3.01,1,0
2007-07-07 20:00:00,0,0,0,0,0,0,0,0,4.78,3.43,1,0
2007-07-07 21:00:00,0,0,0,0,0,0,0,0,3.72,2.24,1,0
2007-07-07 22:00:00,0,0,0,0,0,0,0,0,2.59,2.55,1,0
2007-07-07 23:00:00,0,0,0,0,0,0,0,0,1.87,2.46,1,0
2007-07-08 00:00:00,0,0,0,0,0,0,0,0,0.87,2.75,1,0
2007-07-08 01:00:00,0,0,0,0,0,0,0,0,0.6,2.82,1,0
2007-07-08 02:00:00,0,0,0,0,0,0,0,0,-0.61,2.93,1,0
2007-07-08 03:00:00,0,0,0,0,0,0,0,0,-0.77,2.73,1,0
2007-07-08 04:00:00,0,0,0,0,0,0,0,0,-1.48,2.56,1,0
2007-07-08 05:00:00,0,0,0,0,0,0,0,0,-1.79,2.97,1,0
2007-07-08 06:00:00,0,0,0,0,0,0,0,0,-2.01,2.93,1,0
2007-07-08 07:00:00,0,0,0,0,0,0,0,0,-2.46,2.75,1,0
2007-07-08 08:00:00,0,0,0,0,0,0,0,0,-2.75,2.62,1,0
2007-07-08 09:00:00,305.03,282.19,20.26,2.58,92.06,69.12,22.94,600.47,-1.69,3.29,0,0
2007-07-08 10:00:00,580.08,542.42,30.66,7,249.34,214.62,34.72,821.74,-0.09,3.27,0,0
2007-07-08 11:00:00,774.38,728.81,34.99,10.58,377.02,337.4,39.62,904.98,1.79,4.06,0,0
2007-07-08 12:00:00,892.62,842.81,36.95,12.86,457.98,416.14,41.84,940.88,3.67,4.7,0,0
2007-07-08 13:00:00,930.39,879.3,37.49,13.6,484.36,441.9,42.46,950.33,4.61,4.79,0,0
2007-07-08 14:00:00,886.17,836.57,36.86,12.74,453.86,412.12,41.74,938.1,5.66,4.64,0,0
2007-07-08 15:00:00,761.27,716.16,34.76,10.36,368.9,329.54,39.36,897.96,6.64,4.35,0,0
2007-07-08 16:00:00,560.84,523.95,30.2,6.7,238.48,204.28,34.2,807.17,6.24,3.6,0,0
2007-07-08 17:00:00,279.32,257.97,19.07,2.28,81.06,59.46,21.6,565.09,4.91,3.1,0,0
2007-07-08 18:00:00,0,0,0,0,0,0,0,0,4.73,3.48,1,0
2007-07-08 19:00:00,0,0,0,0,0,0,0,0,3.92,2.55,1,0
2007-07-08 20:00:00,0,0,0,0,0,0,0,0,3.27,3.13,1,0
2007-07-08 21:00:00,0,0,0,0,0,0,0,0,3.27,2.36,1,0
2007-07-08 22:00:00,0,0,0,0,0,0,0,0,2.54,2.2,1,0
2007-07-08 23:00:00,0,0,0,0,0,0,0,0,2.1,2.05,1,0
2007-07-09 00:00:00,0,0,0,0,0,0,0,0,1.26,2.48,1,0
2007-07-09 01:00:00,0,0,0,0,0,0,0,0,0.99,2.37,1,0
2007-07-09 02:00:00,0,0,0,0,0,0,0,0,-0.1,2.52,1,0
2007-07-09 03:00:00,0,0,0,0,0,0,0,0,-0.42,2.53,1,0
2007-07-09 04:00:00,0,0,0,0,0,0,0,0,-1.17,2.36,1,0
2007-07-09 05:00:00,0,0,0,0,0,0,0,0,-1.56,2.35,1,0
2007-07-09 06:00:00,0,0,0,0,0,0,0,0,-1.98,2.25,1,0
2007-07-09 07:00:00,0,0,0,0,0,0,0,0,-2.49,2.1,1,0
2007-07-09 08:00:00,0,0,0,0,0,0,0,0,-2.97,2.01,1,0
2007-07-09 09:00:00,29.9,2.75,26.3,0.86,30.46,0.68,29.78,5.85,-1.62,2.33,0,1
2007-07-09 10:00:00,574.88,537.23,30.68,6.97,248.36,213.62,34.74,813.71,0.27,2.1,0,0
2007-07-09 11:00:00,768.59,723.04,35,10.54,375.52,335.88,39.64,897.4,2.4,2.57,0,0
2007-07-09 12:00:00,220.05,8.36,205.06,6.64,236.36,4.14,232.22,9.32,4.58,3.37,0,1
2007-07-09 13:00:00,237.92,8.73,222.01,7.18,255.82,4.4,251.42,9.43,5.78,3.47,0,1
2007-07-09 14:00:00,217.07,8.3,202.23,6.54,233.12,4.1,229.02,9.29,7,3.35,0,1
2007-07-09 15:00:00,753.21,708.13,34.79,10.29,366.56,327.16,39.4,886.77,8.16,3.26,0,0
2007-07-09 16:00:00,553.38,516.46,30.27,6.65,236.94,202.66,34.28,794.41,7.45,2.95,0,0
2007-07-09 17:00:00,274.56,253.04,19.25,2.28,81.06,59.26,21.8,553.15,5.66,3.68,0,0
2007-07-09 18:00:00,0,0,0,0,0,0,0,0,4.95,3.86,1,0
2007-07-09 19:00:00,0,0,0,0,0,0,0,0,4.59,3.02,1,0
2007-07-09 20:00:00,0,0,0,0,0,0,0,0,4.31,3.23,1,0
2007-07-09 21:00:00,0,0,0,0,0,0,0,0,4.77,2.08,1,0
2007-07-09 22:00:00,0,0,0,0,0,0,0,0,4.34,2.03,1,0
2007-07-09 23:00:00,0,0,0,0,0,0,0,0,3.62,1.87,1,0
2007-07-10 00:00:00,0,0,0,0,0,0,0,0,2.46,2.41,1,0
2007-07-10 01:00:00,0,0,0,0,0,0,0,0,2.52,2.1,1,0
2007-07-10 02:00:00,0,0,0,0,0,0,0,0,1.31,1.78,1,0
2007-07-10 03:00:00,0,0,0,0,0,0,0,0,1.1,1.48,1,0
2007-07-10 04:00:00,0,0,0,0,0,0,0,0,0.4,1.41,1,0
2007-07-10 05:00:00,0,0,0,0,0,0,0,0,-0.05,1.58,1,0
2007-07-10 06:00:00,0,0,0,0,0,0,0,0,-0.56,1.87,1,0
2007-07-10 07:00:00,0,0,0,0,0,0,0,0,-1.16,1.8,1,0
2007-07-10 08:00:00,0,0,0,0,0,0,0,0,-1.79,1.97,1,0
2007-07-10 09:00:00,18.1,2.56,15.05,0.5,17.68,0.64,17.04,5.45,-1.07,1.77,0,1
2007-07-10 10:00:00,36.31,5.06,30.23,1.02,36.26,2.02,34.24,7.66,0.18,1.12,0,1
2007-07-10 11:00:00,85.36,6.86,75.99,2.51,89.26,3.2,86.06,8.51,1.74,1.33,0,1
2007-07-10 12:00:00,108.99,7.93,97.84,3.22,114.74,3.94,110.8,8.84,3.31,0.91,0,1
2007-07-10 13:00:00,123.22,8.31,111.26,3.66,130.2,4.2,126,8.96,4.65,1.34,0,1
2007-07-10 14:00:00,113.35,7.9,102.1,3.36,119.54,3.92,115.62,8.84,5.46,1.48,0,1
2007-07-10 15:00:00,718.65,674.26,34.51,9.88,351.98,312.9,39.08,843.3,6.17,1.63,0,0
2007-07-10 16:00:00,526.61,490.19,30.02,6.39,227.58,193.58,34,752.84,5.51,1.46,0,0
2007-07-10 17:00:00,257.41,236.06,19.16,2.19,77.94,56.24,21.7,514.95,4.67,0.97,0,0
2007-07-10 18:00:00,0,0,0,0,0,0,0,0,3.93,1.53,1,0
2007-07-10 19:00:00,0,0,0,0,0,0,0,0,3.11,1.33,1,0
2007-07-10 20:00:00,0,0,0,0,0,0,0,0,2.59,1.88,1,0
2007-07-10 21:00:00,0,0,0,0,0,0,0,0,2.52,1.85,1,0
2007-07-10 22:00:00,0,0,0,0,0,0,0,0,2.36,2.3,1,0
2007-07-10 23:00:00,0,0,0,0,0,0,0,0,2.11,2.32,1,0
2007-07-11 00:00:00,0,0,0,0,0,0,0,0,1.67,1.93,1,0
2007-07-11 01:00:00,0,0,0,0,0,0,0,0,2.2,1.24,1,0
2007-07-11 02:00:00,0,0,0,0,0,0,0,0,2.11,1.13,1,0
2007-07-11 03:00:00,0,0,0,0,0,0,0,0,2.35,1.34,1,0
2007-07-11 04:00:00,0,0,0,0,0,0,0,0,2.54,1.4,1,0
2007-07-11 05:00:00,0,0,0,0,0,0,0,0,2.85,1.65,1,0
2007-07-11 06:00:00,0,0,0,0,0,0,0,0,3.09,1.82,1,0
2007-07-11 07:00:00,0,0,0,0,0,0,0,0,3.24,1.62,1,0
2007-07-11 08:00:00,0,0,0,0,0,0,0,0,3.26,1.71,1,0
2007-07-11 09:00:00,21.32,2.53,18.19,0.6,21.24,0.64,20.6,5.39,3.89,1.07,0,1
2007-07-11 10:00:00,45.08,5.03,38.76,1.29,45.92,2.02,43.9,7.61,4.73,0.94,0,1
2007-07-11 11:00:00,74.98,6.79,66,2.19,77.92,3.18,74.74,8.42,5.96,0.68,0,1
2007-07-11 12:00:00,140.65,7.9,128.55,4.2,149.52,3.94,145.58,8.8,6.91,0.85,0,1
2007-07-11 13:00:00,193.6,8.28,179.5,5.82,207.48,4.2,203.28,8.92,7.58,1.25,0,1
2007-07-11 14:00:00,170.74,7.88,157.74,5.13,182.56,3.92,178.64,8.8,8.02,1.53,0,1
2007-07-11 15:00:00,102.64,6.74,92.86,3.04,108.3,3.14,105.16,8.41,8.25,1.33,0,1
2007-07-11 16:00:00,51.4,4.88,45.03,1.49,52.94,1.94,51,7.49,7.54,1.61,0,1
2007-07-11 17:00:00,22.78,2.4,19.74,0.64,22.94,0.58,22.36,5.22,6.43,2.38,0,1
2007-07-11 18:00:00,0,0,0,0,0,0,0,0,5.87,2.59,1,0
2007-07-11 19:00:00,0,0,0,0,0,0,0,0,5.62,2.29,1,0
2007-07-11 20:00:00,0,0,0,0,0,0,0,0,5.61,2.44,1,0
2007-07-11 21:00:00,0,0,0,0,0,0,0,0,5.88,1.57,1,0
2007-07-11 22:00:00,0,0,0,0,0,0,0,0,5.97,1.63,1,0
2007-07-11 23:00:00,0,0,0,0,0,0,0,0,6.03,1.95,1,0
2007-07-12 00:00:00,0,0,0,0,0,0,0,0,6.1,2.53,1,0
2007-07-12 01:00:00,0,0,0,0,0,0,0,0,6.31,3.33,1,0
2007-07-12 02:00:00,0,0,0,0,0,0,0,0,6.37,3.94,1,0
2007-07-12 03:00:00,0,0,0,0,0,0,0,0,6.12,4.35,1,0
2007-07-12 04:00:00,0,0,0,0,0,0,0,0,5.8,4.53,1,0
2007-07-12 05:00:00,0,0,0,0,0,0,0,0,5.96,5.09,1,0
2007-07-12 06:00:00,0,0,0,0,0,0,0,0,5.83,5.13,1,0
2007-07-12 07:00:00,0,0,0,0,0,0,0,0,5.6,4.89,1,0
2007-07-12 08:00:00,0,0,0,0,0,0,0,0,5.23,5.71,1,0
2007-07-12 09:00:00,12.05,2.5,9.24,0.31,11.1,0.64,10.46,5.33,5.14,5.88,0,1
2007-07-12 10:00:00,37.24,5,31.19,1.05,37.34,2.02,35.32,7.56,5.65,5.91,0,1
2007-07-12 11:00:00,29.96,6.77,22.39,0.8,28.54,3.18,25.36,8.38,6.24,6.09,0,1
2007-07-12 12:00:00,36.08,7.87,27.23,0.98,34.78,3.94,30.84,8.76,7.38,5.57,0,1
2007-07-12 13:00:00,38.14,8.25,28.86,1.04,36.88,4.2,32.68,8.88,7.33,4.65,0,1
2007-07-12 14:00:00,53.84,7.85,44.47,1.52,54.28,3.92,50.36,8.76,7.42,4.2,0,1
2007-07-12 15:00:00,29.66,6.7,22.16,0.79,28.24,3.14,25.1,8.36,7.34,3.54,0,1
2007-07-12 16:00:00,29.11,4.9,23.42,0.8,28.48,1.96,26.52,7.5,7.41,2.35,0,1
2007-07-12 17:00:00,260.74,239.06,19.41,2.27,80.88,58.9,21.98,519.51,7.4,1.42,0,0
2007-07-12 18:00:00,0,0,0,0,0,0,0,0,7.53,1.42,1,0
2007-07-12 19:00:00,0,0,0,0,0,0,0,0,7.54,1.46,1,0
2007-07-12 20:00:00,0,0,0,0,0,0,0,0,7.39,1.55,1,0
2007-07-12 21:00:00,0,0,0,0,0,0,0,0,7.06,1.57,1,0
2007-07-12 22:00:00,0,0,0,0,0,0,0,0,6.99,1.45,1,0
2007-07-12 23:00:00,0,0,0,0,0,0,0,0,6.83,1.95,1,0
2007-07-13 00:00:00,0,0,0,0,0,0,0,0,6.85,2.2,1,0
2007-07-13 01:00:00,0,0,0,0,0,0,0,0,7.08,2.36,1,0
2007-07-13 02:00:00,0,0,0,0,0,0,0,0,7.39,2.29,1,0
2007-07-13 03:00:00,0,0,0,0,0,0,0,0,7.71,2.76,1,0
2007-07-13 04:00:00,0,0,0,0,0,0,0,0,7.97,3.05,1,0
2007-07-13 05:00:00,0,0,0,0,0,0,0,0,8.11,3.72,1,0
2007-07-13 06:00:00,0,0,0,0,0,0,0,0,8.11,4.02,1,0
2007-07-13 07:00:00,0,0,0,0,0,0,0,0,8.18,3.99,1,0
2007-07-13 08:00:00,0,0,0,0,0,0,0,0,7.64,3.34,1,0
2007-07-13 09:00:00,8.43,2.55,5.69,0.2,7.1,0.66,6.44,5.42,7.04,3.53,0,1
2007-07-13 10:00:00,53.89,5.02,47.31,1.56,55.62,2.04,53.58,7.59,6.95,3.13,0,1
2007-07-13 11:00:00,73.8,6.82,64.83,2.15,76.64,3.22,73.42,8.45,7.44,2.81,0,1
2007-07-13 12:00:00,161.25,7.92,148.49,4.83,172.14,3.98,168.16,8.81,8.51,2.27,0,1
2007-07-13 13:00:00,192.44,8.3,178.35,5.79,206.22,4.24,201.98,8.93,9.51,2.11,0,1
2007-07-13 14:00:00,98.44,7.89,87.65,2.9,103.22,3.96,99.26,8.8,9.82,1.92,0,1
2007-07-13 15:00:00,55.93,6.8,47.52,1.6,57.02,3.2,53.82,8.47,9.6,1.63,0,1
2007-07-13 16:00:00,76.56,4.96,69.33,2.26,80.52,2,78.52,7.58,9.03,0.85,0,1
2007-07-13 17:00:00,268.15,245.81,19.97,2.36,84.18,61.56,22.62,533.18,7.93,0.68,0,0
2007-07-13 18:00:00,0,0,0,0,0,0,0,0,7.21,0.5,1,0
2007-07-13 19:00:00,0,0,0,0,0,0,0,0,6.4,0.74,1,0
2007-07-13 20:00:00,0,0,0,0,0,0,0,0,5.88,0.97,1,0
2007-07-13 21:00:00,0,0,0,0,0,0,0,0,5.67,0.79,1,0
2007-07-13 22:00:00,0,0,0,0,0,0,0,0,5.7,0.95,1,0
2007-07-13 23:00:00,0,0,0,0,0,0,0,0,5.42,0.27,1,0
2007-07-14 00:00:00,0,0,0,0,0,0,0,0,5.97,0.46,1,0
2007-07-14 01:00:00,0,0,0,0,0,0,0,0,6.29,0.27,1,0
2007-07-14 02:00:00,0,0,0,0,0,0,0,0,6.66,0.65,1,0
2007-07-14 03:00:00,0,0,0,0,0,0,0,0,6.74,1.07,1,0
2007-07-14 04:00:00,0,0,0,0,0,0,0,0,6.91,0.95,1,0
2007-07-14 05:00:00,0,0,0,0,0,0,0,0,6.99,1.51,1,0
2007-07-14 06:00:00,0,0,0,0,0,0,0,0,7.15,1.54,1,0
2007-07-14 07:00:00,0,0,0,0,0,0,0,0,7.24,1.96,1,0
2007-07-14 08:00:00,0,0,0,0,0,0,0,0,7.29,1.67,1,0
2007-07-14 09:00:00,13.52,2.52,10.65,0.36,12.72,0.66,12.06,5.35,7.93,1.89,0,1
2007-07-14 10:00:00,20.71,5.04,15.13,0.54,19.2,2.06,17.14,7.61,8.23,1.85,0,1
2007-07-14 11:00:00,47.55,6.79,39.42,1.34,47.86,3.22,44.64,8.4,8.93,2.25,0,1
2007-07-14 12:00:00,80.95,7.89,70.69,2.36,84.04,3.98,80.06,8.77,9.34,2.49,0,1
2007-07-14 13:00:00,63.52,8.27,53.44,1.82,64.76,4.24,60.52,8.88,9.72,2.74,0,1
2007-07-14 14:00:00,68.4,7.9,58.53,1.97,70.26,3.98,66.28,8.8,10.11,3.05,0,1
2007-07-14 15:00:00,74.98,6.72,66.07,2.19,78,3.18,74.82,8.37,10.29,2.79,0,1
2007-07-14 16:00:00,49.3,4.92,42.95,1.42,50.64,2,48.64,7.52,10.02,2.54,0,1
2007-07-14 17:00:00,265.56,242.99,20.19,2.38,84.78,61.92,22.86,526.04,9.84,2.83,0,0
2007-07-14 18:00:00,0,0,0,0,0,0,0,0,9.51,3.18,1,0
2007-07-14 19:00:00,0,0,0,0,0,0,0,0,9.22,3.24,1,0
2007-07-14 20:00:00,0,0,0,0,0,0,0,0,8.94,3.46,1,0
2007-07-14 21:00:00,0,0,0,0,0,0,0,0,8.86,3.22,1,0
2007-07-14 22:00:00,0,0,0,0,0,0,0,0,8.98,3.54,1,0
2007-07-14 23:00:00,0,0,0,0,0,0,0,0,9.16,4.23,1,0
2007-07-15 00:00:00,0,0,0,0,0,0,0,0,9.36,3.85,1,0
2007-07-15 01:00:00,0,0,0,0,0,0,0,0,9.4,3.53,1,0
2007-07-15 02:00:00,0,0,0,0,0,0,0,0,9.44,3.23,1,0
2007-07-15 03:00:00,0,0,0,0,0,0,0,0,8.96,3.09,1,0
2007-07-15 04:00:00,0,0,0,0,0,0,0,0,8.24,2.43,1,0
2007-07-15 05:00:00,0,0,0,0,0,0,0,0,7.54,2.03,1,0
2007-07-15 06:00:00,0,0,0,0,0,0,0,0,7.01,1.6,1,0
2007-07-15 07:00:00,0,0,0,0,0,0,0,0,6.44,0.86,1,0
2007-07-15 08:00:00,0,0,0,0,0,0,0,0,6.89,0.9,1,0
2007-07-15 09:00:00,285.62,262.31,20.7,2.62,93.2,69.76,23.44,558.14,8.22,1.73,0,0
2007-07-15 10:00:00,96.65,5.1,88.67,2.88,102.52,2.1,100.42,7.71,9.18,1.81,0,1
2007-07-15 11:00:00,737.16,692.13,34.67,10.36,369.06,329.8,39.26,855.68,10.17,2.34,0,0
2007-07-15 12:00:00,207.49,8.06,193.17,6.26,222.84,4.08,218.76,8.95,11.07,2.55,0,1
2007-07-15 13:00:00,224.97,8.43,209.75,6.79,241.88,4.34,237.54,9.05,11.88,2.96,0,1
2007-07-15 14:00:00,38.55,8.03,29.48,1.05,37.44,4.06,33.38,8.93,12.53,2.94,0,1
2007-07-15 15:00:00,151.8,6.86,140.38,4.55,162.24,3.26,158.98,8.52,12.36,2.87,0,1
2007-07-15 16:00:00,69.51,5.04,62.43,2.04,72.76,2.06,70.7,7.67,12.06,2.48,0,1
2007-07-15 17:00:00,274.94,252.35,20.12,2.48,88.2,65.42,22.78,545.33,11.23,2.06,0,0
2007-07-15 18:00:00,0,0,0,0,0,0,0,0,10.43,1.36,1,0
2007-07-15 19:00:00,0,0,0,0,0,0,0,0,9.72,0.86,1,0
2007-07-15 20:00:00,0,0,0,0,0,0,0,0,9.27,0.93,1,0
2007-07-15 21:00:00,0,0,0,0,0,0,0,0,9.31,0.68,1,0
2007-07-15 22:00:00,0,0,0,0,0,0,0,0,9.22,0.76,1,0
2007-07-15 23:00:00,0,0,0,0,0,0,0,0,9,1.02,1,0
2007-07-16 00:00:00,0,0,0,0,0,0,0,0,8.64,1.75,1,0
2007-07-16 01:00:00,0,0,0,0,0,0,0,0,8.52,2.39,1,0
2007-07-16 02:00:00,0,0,0,0,0,0,0,0,8.39,2.56,1,0
2007-07-16 03:00:00,0,0,0,0,0,0,0,0,8.04,3.09,1,0
2007-07-16 04:00:00,0,0,0,0,0,0,0,0,7.53,3.2,1,0
2007-07-16 05:00:00,0,0,0,0,0,0,0,0,7.18,3.45,1,0
2007-07-16 06:00:00,0,0,0,0,0,0,0,0,6.95,3.87,1,0
2007-07-16 07:00:00,0,0,0,0,0,0,0,0,6.55,3.96,1,0
2007-07-16 08:00:00,0,0,0,0,0,0,0,0,5.93,4.63,1,0
2007-07-16 09:00:00,15.08,2.52,12.15,0.41,14.44,0.68,13.76,5.37,5.65,5.12,0,1
2007-07-16 10:00:00,32.51,4.97,26.63,0.9,32.22,2.06,30.16,7.51,5.83,5.52,0,1
2007-07-16 11:00:00,32.29,6.72,24.69,0.88,31.18,3.22,27.96,8.31,6.07,5.42,0,1
2007-07-16 12:00:00,36.29,7.83,27.48,0.99,35.1,3.98,31.12,8.68,6.74,5.44,0,1
2007-07-16 13:00:00,38.31,8.2,29.07,1.04,37.16,4.24,32.92,8.79,7.11,4.53,0,1
2007-07-16 14:00:00,56.45,7.8,47.05,1.61,57.24,3.96,53.28,8.66,7.45,4.04,0,1
2007-07-16 15:00:00,78.5,6.65,69.55,2.3,81.94,3.18,78.76,8.26,8.09,3.4,0,1
